_id,Inspection ID,Facility ID,Facility Name,Facility Address,Facility Address 2,Facility Municipality Name,Facility City,Facility County,Facility State,Facility Postal Code,Facility Latitude,Facility Longitude,Venue Type,Inspection Date,Inspection End,Inspection Purpose,Inspection Passed,Inspection Number,Inspector Name,"Free Chlorine, Shallow","Free Chlorine, Deep","Combined Chlorine, Shallow","Combined Chlorine, Deep","Free Bromine, Shallow","Free Bromine, Deep","pH Value, Shallow","pH Value, Deep",Cyanuric Acid,Turnover,Enclosure,Main Drain Visible,Safety Equipment,Disinfectant Level,pH Balance,No Imminent Health Hazards,Abated Date
128473,208359,1996,IMPERIAL HOUSE CONDO POOL,5600 MUNHALL ROAD,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15217,40.43356647,-79.92644132,POOL (CONDO INDOOR),2023-09-12T14:00:00,2023-09-13T14:30:00,INITIAL INSPECTION,t,1,NABLO MARIAH,5,,0,,,,7.2,,,60,t,t,f,t,t,t,1/11/2024
128474,208365,1494,BAKERY LIVING 2.0 POOL,6480 LIVING PLACE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15206,40.45615667,-79.91692854,POOLS (INDOOR),2023-09-12T15:30:00,2023-09-13T16:00:00,INITIAL INSPECTION,t,1,NABLO MARIAH,,,,,4.2,,7.6,,,50,t,t,f,t,t,t,1/8/2024
128475,208516,1098,MCKNIGHT HOTEL - HOT TUB,4575 MCKNIGHT ROAD,,Ross Township,PITTSBURGH,Allegheny County,PA,15237,40.50452415,-80.01036738,SPA/HOT TUB (INDOOR),2023-09-19T15:30:00,2023-09-20T15:45:00,FOLLOW UP INSPECTION,t,2,NOBBS SCOTT,,,,,,,,,,,t,t,t,t,f,f,
128476,208794,2025,PGH BRASHEAR HIGH SCHOOL - POOL,590 CRANE AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15216,40.41809034,-80.01822688,POOLS (INDOOR),2023-10-05T11:40:00,2023-10-06T12:30:00,INITIAL INSPECTION,t,1,MANOWN MARYANN,3,,0,,,,7.4,,,600,t,t,f,t,t,t,10/12/2023
128477,208917,5443,THE YARDS @ 3 CROSSINGS - SPA,2625 RAILROAD  STREET,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15222,40.4565785,-79.9798733,SPA/HOT TUB (OUTDOOR),2023-10-10T01:30:00,2023-10-12T02:00:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,,,,,,,,,,,t,t,t,t,t,t,10/16/2023
128478,207082,5902,THE RIDGE @ ROBINSON POOL,1501 MEREDITH DRIVE,,Robinson Township,PITTSBURGH,Allegheny County,PA,15205,40.44197976,-80.14335684,POOLS (OUTDOOR),2023-07-18T10:40:00,2023-07-20T11:00:00,INITIAL INSPECTION,t,1,MANOWN MARYANN,1.5,,0,,,,7.6,,65,130,t,t,f,t,t,t,
128481,207109,2483,SOUTH HILLS COUNTRY CLUB POOL,4305 BROWNSVILLE ROAD,,Whitehall,PITTSBURGH,Allegheny County,PA,15236,40.36094836,-79.98554655,POOLS (OUTDOOR),2023-07-20T12:00:00,2023-07-21T13:00:00,FOLLOW UP INSPECTION,t,7,CONLEY FAON,1.4,0,0,0,0,0,7.4,0,,20,t,t,t,t,t,t,7/21/2023
128483,207139,5443,THE YARDS @ 3 CROSSINGS - SPA,2625 RAILROAD  STREET,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15222,40.4565785,-79.9798733,SPA/HOT TUB (OUTDOOR),2023-07-20T15:30:00,2023-07-24T16:30:00,INITIAL INSPECTION,t,1,NABLO MARIAH,,,,,0.6,,7.2,,,70,t,t,t,t,t,f,7/25/2023
128485,207174,10678,LOT 24 - SPA,2404 RAILROAD STREET,,Pittsburgh,Pittsburgh,Allegheny County,PA,15222,40.45487038,-79.9817221,SPA/HOT TUB (INDOOR),2023-07-21T12:45:00,2023-07-25T13:00:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,4.6,,0,,,,7.4,,,50,t,t,t,t,t,t,8/1/2023
128487,207178,476,BLACKRIDGE SWIMMING CLUB WADING POOL, BEULAH ROAD,,Churchill,PITTSBURGH,Allegheny County,PA,15235,,,WADING POOL SYSTEM,2023-07-24T15:30:00,2023-07-25T15:45:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,5,,0,,,,7.2,,,20,t,t,t,t,t,t,7/28/2023
128489,208994,2156,PLUM SENIOR HIGH SCHOOL POOL,900 ELICKER ROAD,,Plum,PITTSBURGH,Allegheny County,PA,15239,40.50742041,-79.76665136,POOLS (SCHOOLS),2023-10-13T15:30:00,1900-01-01T16:00:00,INITIAL INSPECTION,t,1,NABLO MARIAH,13,,,,,,7.2,,,480,t,t,t,t,t,f,10/24/2023
128490,209074,5922,RESIDENCE INN OAKLAND UNIVERSITY PL POOL,3341 FORBES  AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15213,40.43819466,-79.9621171,POOLS (INDOOR),2023-10-19T09:00:00,2023-10-19T09:30:00,FOLLOW UP INSPECTION,t,2,NABLO MARIAH,1.6,,0.2,,,,7.6,,,80,t,t,f,t,f,t,10/20/2023
128492,209189,2156,PLUM SENIOR HIGH SCHOOL POOL,900 ELICKER ROAD,,Plum,PITTSBURGH,Allegheny County,PA,15239,40.50742041,-79.76665136,POOLS (SCHOOLS),2023-10-24T09:00:00,2023-10-24T09:30:00,FOLLOW UP INSPECTION,t,2,NABLO MARIAH,3,,0,,,,7.2,,,480,t,t,t,t,t,f,10/24/2023
128493,209478,9097,COMFORT INN & SUITES NORTH SHORE - POOL,820 E OHIO STREET,,Pittsburgh,Pittsburgh,Allegheny County,PA,15212,40.45450327,-79.99626917,POOLS (INDOOR),2023-11-02T13:30:00,2023-11-06T14:00:00,FOLLOW UP INSPECTION,t,2,NOBBS SCOTT,2.4,,,,,,7.8,,,,t,t,t,t,t,f,11/14/2023
128494,209557,10739,CAMBRIA SUITES PGH @ PPG PAINTS ARENA SPA,1320 CENTRE AVENUE,,Pittsburgh,Pittsburgh,Allegheny County,PA,15219,40.44009334,-79.98798104,SPA/HOT TUB (INDOOR),2023-11-09T09:00:00,2023-11-09T10:00:00,FOLLOW UP INSPECTION,t,8,MUSA AMINATA,,,,,,,,,,,t,t,t,t,t,t,1/5/2024
128496,209696,2285,FOX CHAPEL HIGH SCHOOL POOL,611 FIELD CLUB ROAD,,O'Hara Township,PITTSBURGH,Allegheny County,PA,15238,40.51810681,-79.86867735,POOLS (SCHOOLS),2023-11-16T13:00:00,2023-11-17T14:00:00,INITIAL INSPECTION,f,1,FREEMAN MICHELE,1.8,1.8,0.2,0.2,0,0,7.2,7.2,<50,793.3,t,t,t,t,t,t,11/20/2023
128497,209748,8557,UPPER ST CLAIR HIGH SCHOOL DIVE POOL ,1825 MCLAUGHLIN RUN  ROAD,,Upper St Clair Township,Pittsburgh,Allegheny County,PA,15241,40.33465693,-80.07081198,POOLS (SCHOOLS),2023-11-20T13:00:00,2023-11-21T14:00:00,INITIAL INSPECTION,f,1,ZIRNGIBL BARBARA,3,3,0.2,0.2,,,7.4,7.4,,558,t,t,t,t,t,t,12/1/2023
128498,209771,9517,HIGHLAND HOUSE TOWER POOL,5700 BUNKERHILL STREET,,Pittsburgh,Pittsburgh,Allegheny County,PA,15206,40.47928367,-79.91943056,POOLS (OUTDOOR),2023-07-14T10:00:00,2023-11-21T11:00:00,FOLLOW UP INSPECTION,t,2,FREEMAN MICHELE,,,,,,,,,,,t,t,f,t,t,t,11/22/2023
128500,207212,11700,HYLAND HILLS POOL,275 OAKVILLE DRIVE,,Pittsburgh,Pittsburgh,Allegheny County,PA,15220,40.41885705,-80.03865286,POOLS (OUTDOOR),2023-07-25T11:35:00,2023-07-27T12:00:00,INITIAL INSPECTION,t,1,MANOWN MARYANN,1,,0.2,,,,7.2,,40,,t,t,f,t,t,t,
128501,207214,2031,BANKSVILLE POOL / CITY OF PITTSBURGH,1461 CRANE AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15220,40.4147718,-80.04016006,POOLS (OUTDOOR),2023-07-25T13:00:00,2023-07-27T13:25:00,INITIAL INSPECTION,f,1,MANOWN MARYANN,2.5,,0.2,,,,7.2,,<30,425,t,t,t,t,t,t,7/27/2023
128504,207229,669,DAYS INN - BANKSVILLE POOL,1150 BANKSVILLE ROAD,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15216,40.41920306,-80.03026905,POOLS (OUTDOOR),2023-07-25T10:40:00,2023-07-27T11:25:00,INITIAL INSPECTION,t,1,MANOWN MARYANN,3.5,,0.2,,,,7,,65,45,t,t,t,t,f,t,
128505,207233,2033,CRANE VILLAGE APTS POOL,651 OAKLYN COURT,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15220,40.41514057,-80.03415507,POOLS (OUTDOOR),2023-07-25T12:10:00,2023-07-27T12:35:00,FOLLOW UP INSPECTION,t,2,MANOWN MARYANN,4,,0.2,,,,7.6,,<30,,t,t,f,t,t,t,
128506,207300,367,MCBRIDE POOL / CITY OF PITTSBURGH,1785 MCBRIDE AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15207,40.37035078,-79.90727141,POOLS (OUTDOOR),2023-07-27T13:30:00,2023-07-31T14:30:00,INITIAL INSPECTION,f,1,CONLEY FAON,5,5,0,0,,,7.4,7.4,,156,t,t,t,t,t,t,8/3/2023
128510,207347,2275,CAMP GUYASUTA POOL,300 23RD STREET EX EXTENSION,,O'Hara Township,PITTSBURGH,Allegheny County,PA,15238,,,POOLS (OUTDOOR),2023-08-01T12:00:00,2023-08-02T13:00:00,FOLLOW UP INSPECTION,t,2,FREEMAN MICHELE,4.8,5.2,0.2,0.2,0,0,7.6,7.6,<50,450,t,t,t,t,f,t,8/9/2023
128511,209872,2030,GREENWAY CLASSICAL ACADEMY POOL,1400 CRUCIBLE STREET,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15205,40.44857935,-80.04971104,POOLS (SCHOOLS),2023-11-29T10:00:00,2023-11-29T10:30:00,INITIAL INSPECTION,t,1,MANOWN MARYANN,3.4,,0,,,,7.6,,,325,t,t,t,t,t,t,1/12/2024
128513,210069,69,DUQUESNE UNIVERSITY / INDOOR POOL,1345 VICROY STREET,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15282,,,POOLS (SCHOOLS),2023-12-07T12:15:00,2023-12-11T12:45:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,1.8,,0,,,,7.6,,,150,t,t,t,t,t,t,12/29/2023
128517,210193,11279,HOLIDAY INN EXPRESS & SUITES / NORTH SHORE POOL,228 FEDERAL  STREET,,Pittsburgh,Pittsburgh,Allegheny County,PA,15212,40.4487848,-80.00420813,POOLS (INDOOR),2023-12-14T09:00:00,2023-12-14T09:30:00,FOLLOW UP INSPECTION,t,2,NOBBS SCOTT,,,,,,,,,,,t,t,f,t,t,t,
128518,210244,1995,PGH COLFAX K - 8 POOL,2332 BEECHWOOD BOULEVARD,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15217,40.43306483,-79.91536574,POOLS (SCHOOLS),2023-12-15T12:30:00,2023-12-18T13:15:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,4,,0,,,,7.4,,,85,t,t,t,t,t,t,12/27/2023
128520,210314,677,CHATHAM UNIVERSITY POOL,1 WOODLAND ROAD,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15232,40.44893906,-79.92439675,POOLS (INDOOR),2023-12-19T09:30:00,2023-12-20T10:15:00,INITIAL INSPECTION,t,1,MURPHY COLLEEN,2.6,,0.2,,,,7.4,,,110,t,t,t,t,t,t,12/27/2023
128521,208144,15,VALLEY BROOK SWIM CLUB-WADING,1 CALLENDER  ROAD,,Ross Township,PITTSBURGH,Allegheny County,PA,15237,,,WADING POOL SYSTEM,2023-09-05T11:35:00,2023-09-05T11:45:00,FOLLOW UP INSPECTION,t,3,NOBBS SCOTT,,,,,,,,,,,t,t,f,t,t,t,9/8/2023
128523,208360,2509,IMPERIAL HOUSE CONDO SPA,5600 MUNHALL ROAD,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15217,40.43356647,-79.92644132,SPA/HOT TUB (INDOOR),2023-09-12T14:30:00,2023-09-13T15:00:00,INITIAL INSPECTION,t,1,NABLO MARIAH,,,,,6.6,,8,,,30,t,t,f,t,f,t,1/11/2024
128524,208394,11581,RESIDENCE INN BY MARRIOTT POOL,3455 WILLIAM PENN HIGHWAY,,Wilkins Township,Pittsburgh,Allegheny County,PA,15235,40.43124954,-79.81150365,POOLS (INDOOR),2023-09-14T11:00:00,2023-09-14T11:30:00,FOLLOW UP INSPECTION,t,4,MUSA AMINATA,,,,,,,,,,,t,t,t,t,t,t,11/14/2023
128525,208405,1232,THE METROPOLITAN SHADYSIDE POOL,537 N NEVILLE STREET,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15213,40.44932922,-79.94771146,POOL (CONDO INDOOR),2023-09-14T13:30:00,2023-09-15T14:00:00,INITIAL INSPECTION,t,1,NABLO MARIAH,1,,0.2,,,,7.8,,,25,t,t,f,t,t,t,9/15/2023
128526,208685,8896,BEAR RUN VILLAGE LIMITED PARTNERSHIP POOL,100 BEAR RUN DRIVE,,Ohio Township,Pittsburgh,Allegheny County,PA,15237,40.54902623,-80.08057653,POOLS (OUTDOOR),2023-10-02T10:30:00,2023-10-02T10:40:00,FOLLOW UP INSPECTION,t,3,NOBBS SCOTT,,,,,,,,,,,t,t,t,t,t,t,10/20/2023
128530,209149,2456,VIRGINIA MANSIONS CONDO SPA,2120 GREENTREE ROAD,,Scott Township,PITTSBURGH,Allegheny County,PA,15220,40.39232938,-80.07102594,SPA/HOT TUB (INDOOR),2023-10-18T13:45:00,2023-10-23T14:30:00,INITIAL INSPECTION,t,1,ZIRNGIBL BARBARA,2,,0.2,,,,7,,,24,t,t,t,t,f,t,11/7/2023
128531,209151,2449,COCHRAN HALL POOL,1500 COCHRAN ROAD,,Scott Township,PITTSBURGH,Allegheny County,PA,15243,40.39157761,-80.05778377,POOL (CONDO INDOOR),2023-10-18T13:45:00,2023-10-23T14:30:00,INITIAL INSPECTION,t,1,ZIRNGIBL BARBARA,2.6,,0,,,,7.6,,,80,t,t,t,t,t,t,11/7/2023
128532,209155,215,JEWISH COMMUNITY CENTER SOUTH HILLS - POOL,345 KANE BOULEVARD,,Scott Township,PITTSBURGH,Allegheny County,PA,15243,40.37515894,-80.08571349,POOLS (INDOOR),2023-10-18T12:05:00,2023-10-23T13:30:00,INITIAL INSPECTION,f,1,ZIRNGIBL BARBARA,2.6,2.6,0.2,0.2,,,7.6,7.6,,1250,t,t,t,t,t,t,11/7/2023
128533,207348,4241,CAMP GUYASUTA SPRAY PAD,300 23RD STREET  EX EXTENSION,,O'Hara Township,PITTSBURGH,Allegheny County,PA,15238,,,WADING POOL SYSTEM,2023-08-01T12:00:00,2023-08-02T13:00:00,FOLLOW UP INSPECTION,t,2,FREEMAN MICHELE,2.2,2.2,0.2,0.2,0,0,7.8,7.8,<50,100,t,t,t,t,f,f,8/9/2023
128534,207408,11581,RESIDENCE INN BY MARRIOTT POOL,3455 WILLIAM PENN HIGHWAY,,Wilkins Township,Pittsburgh,Allegheny County,PA,15235,40.43124954,-79.81150365,POOLS (INDOOR),2023-08-01T09:30:00,2023-08-04T10:00:00,FOLLOW UP INSPECTION,t,3,MUSA AMINATA,,,,,,,,,,,t,t,f,t,t,t,11/14/2023
128536,207445,2481,MAIDENBRIDGE & CANONGATE COMMUNITY POOL,100 WHITE HAMPTON LANE,,Whitehall,PITTSBURGH,Allegheny County,PA,15236,40.3641475,-79.99831864,POOLS (OUTDOOR),2023-08-03T13:30:00,2023-08-07T14:30:00,INITIAL INSPECTION,f,1,CONLEY FAON,4.2,4.2,0,0,,,7.4,7.4,,179,t,t,t,t,t,t,8/8/2023
128537,207469,2020,MOORE POOL/CITY OF PITTSBURGH,1801 PIONEER AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15226,40.40554986,-80.01393522,POOLS (OUTDOOR),2023-08-03T13:25:00,2023-08-08T13:40:00,INITIAL INSPECTION,f,1,MANOWN MARYANN,2.5,,0,,,,7.4,,<30,1200,t,t,t,t,t,t,8/8/2023
128538,207507,2213,FOX CHAPEL RACQUET CLUB POOL,355 HUNT ROAD,,Fox Chapel,PITTSBURGH,Allegheny County,PA,15238,40.51077363,-79.89246248,POOLS (OUTDOOR),2023-08-04T12:00:00,2023-08-09T13:00:00,FOLLOW UP INSPECTION,t,3,FREEMAN MICHELE,3.4,3.4,0,0,0,0,7.2,7.2,<50,370,t,t,t,t,t,t,8/9/2023
128539,207510,2215,PITTSBURGH FIELD CLUB - POOL,121 FIELD CLUB ROAD,,Fox Chapel,PITTSBURGH,Allegheny County,PA,15238,40.51312114,-79.88989824,POOLS (OUTDOOR),2023-08-07T13:00:00,2023-08-09T14:00:00,FOLLOW UP INSPECTION,t,2,FREEMAN MICHELE,4,3.8,0,0,0,0,7.4,7.4,<50,670,t,t,t,t,t,t,
128540,207513,5426,CRAFTON BOROUGH SPLASH POOL,117 W STEUBENVILLE  STREET,,Crafton,PITTSBURGH,Allegheny County,PA,15205,40.39898926,-79.90386763,WADING POOL SYSTEM,2023-08-08T15:40:00,2023-08-09T16:00:00,INITIAL INSPECTION,f,1,MANOWN MARYANN,3.5,,0,,,,7.4,,<30,90,t,t,t,t,t,t,8/9/2023
128541,207515,10522,HOME 2 SUITES POOL,8630 DUNCAN AVENUE,,McCandless,Pittsburgh,Allegheny County,PA,15237,40.56167424,-80.02703422,POOLS (INDOOR),2023-08-09T09:30:00,2023-08-09T10:20:00,INITIAL INSPECTION,t,1,NOBBS SCOTT,1.2,,0.4,,,,7.4,,,40,t,t,f,t,t,t,9/15/2023
128542,207556,2297,VALLEY BROOK SWIM CLUB MAIN POOL,1 CALLENDAR  ROAD,,Ross Township,PITTSBURGH,Allegheny County,PA,15237,,,POOLS (OUTDOOR),2023-08-07T15:00:00,2023-08-10T15:15:00,FOLLOW UP INSPECTION,t,2,NOBBS SCOTT,,,,,,,,,,,t,t,f,t,t,t,9/8/2023
128544,209270,1097,MCKNIGHT HOTEL - POOL,4575 MCKNIGHT ROAD,,Ross Township,PITTSBURGH,Allegheny County,PA,15237,40.50452415,-80.01036738,POOLS (INDOOR),2023-10-19T14:00:00,2023-10-26T15:00:00,FOLLOW UP INSPECTION,t,4,NOBBS SCOTT,,,0.8,,,,,,,,t,t,t,t,t,t,
128545,209271,11279,HOLIDAY INN EXPRESS & SUITES / NORTH SHORE POOL,228 FEDERAL  STREET,,Pittsburgh,Pittsburgh,Allegheny County,PA,15212,40.4487848,-80.00420813,POOLS (INDOOR),2023-10-20T14:00:00,2023-10-26T15:10:00,INITIAL INSPECTION,t,1,NOBBS SCOTT,,,,,22.05,,7.2,,,65,t,t,f,t,t,t,
128549,209567,1975,PGH ARSENAL 6-8 POOL,220 40TH STREET,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15201,40.46810534,-79.96186209,POOLS (SCHOOLS),2023-11-09T10:00:00,2023-11-13T11:00:00,INITIAL INSPECTION,t,1,MUSA AMINATA,2.8,2.4,,0.2,,,7.4,7.4,,270,t,t,f,t,t,t,1/8/2024
128550,209619,807,PGH BAXTER STUDENT ACHIEVEMENT CENTER POOL,925 BRUSHTON AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15208,40.45636212,-79.88839509,POOLS (SCHOOLS),2023-11-14T10:00:00,2023-11-14T10:30:00,INITIAL INSPECTION,f,1,NABLO MARIAH,2.8,,0,,,,7.2,,,160,t,t,t,t,t,t,11/17/2023
128551,209775,9577,GOLDFISH SWIM SCHOOL,1115 FREEPORT ROAD,,O'Hara Township,Pittsburgh,Allegheny County,PA,15238,40.48825181,-79.88192116,POOLS (INDOOR),2022-03-30T10:00:00,2023-11-21T11:00:00,FOLLOW UP INSPECTION,t,2,FREEMAN MICHELE,,,,,,,,,,,t,t,t,t,t,t,11/22/2023
128552,209885,2028,LANGLEY K-8 POOL,2940 SHERADEN  BOULEVARD,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15204,40.45453986,-80.05467276,POOLS (SCHOOLS),2023-11-29T10:45:00,2023-11-30T11:05:00,INITIAL INSPECTION,f,1,MANOWN MARYANN,3.4,,0,,,,7.4,,,190,t,t,t,t,t,t,11/30/2023
128553,209897,1071,LA FITNESS SETTLERS RIDGE / SPA,400 SETTLERS RIDGE CENTER DRIVE,,ROBINSON TOWNSHIP,PITTSBURGH,Allegheny County,PA,15205,40.4403086,-80.1499643,SPA/HOT TUB (INDOOR),2023-11-28T13:20:00,2023-11-30T13:40:00,INITIAL INSPECTION,t,1,MANOWN MARYANN,6,,0,,,,7.4,,,,t,t,t,t,t,t,1/12/2024
128556,210321,2494,CMU / AQUATIC CENTER DIVING POOL,5000 FORBES AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15217,,,POOLS (SCHOOLS),2023-12-19T11:00:00,2023-12-20T11:30:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,4.5,,0,,,,7.6,,,200,t,t,t,t,t,t,12/27/2023
128557,210369,8540,TOWNEPLACE SUITES BY MARRIOTT SPA,1006 SUTHERLAND DRIVE,,Robinson Township,Pittsburgh,Allegheny County,PA,15205,40.45525474,-80.17216672,SPA/HOT TUB (INDOOR),2023-12-20T13:00:00,2023-12-21T13:25:00,INITIAL INSPECTION,t,1,ARMSTRONG RYAN,3,,0,,,,7.6,,,,t,t,t,t,t,t,1/2/2024
128558,210388,10018,DOUBLETREE BY HILTON GREEN TREE IN/OUT DOOR POOL,500 MANSFIELD AVENUE,,Green Tree,Pittsburgh,Allegheny County,PA,15205,40.41845909,-80.05961806,POOLS (INDOOR),2023-12-19T13:15:00,2023-12-22T13:45:00,INITIAL INSPECTION,f,1,ARMSTRONG RYAN,1,,0.2,,,,7.6,,,100,t,t,t,t,t,t,1/2/2024
128559,210407,9577,GOLDFISH SWIM SCHOOL,1115 FREEPORT ROAD,,O'Hara Township,Pittsburgh,Allegheny County,PA,15238,40.48825181,-79.88192116,POOLS (INDOOR),2023-12-19T11:00:00,2023-12-22T12:00:00,INITIAL INSPECTION,f,1,FREEMAN MICHELE,1,1,0.2,0.2,0,0,7.2,7.2,<50,252,t,t,t,t,t,t,12/27/2023
128560,210507,7341,HYATT REGENCY PGH INT'L AIRPORT / POOL,1111 AIRPORT  BOULEVARD,Po Box  12420,Findlay Township,Pittsburgh,Allegheny County,PA,15231,40.49635703,-80.25991025,POOLS (INDOOR),2023-12-27T14:00:00,2023-12-28T15:30:00,INITIAL INSPECTION,t,1,CONLEY FAON,2.6,2.6,0,0,,,7.4,7.4,,,t,t,f,t,t,t,
128561,210559,1093,DOUBLETREE HOTEL PITTSBURGH CITY CENTER POOL,1 BIGELOW SQUARE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15219,40.4405328,-79.99402279,POOLS (INDOOR),2023-12-26T11:00:00,2024-01-02T11:15:00,FOLLOW UP INSPECTION,t,2,MURPHY COLLEEN,3.2,,0,,,,7.3,,,95,t,t,f,t,t,t,1/24/2024
128562,210560,1093,DOUBLETREE HOTEL PITTSBURGH CITY CENTER POOL,1 BIGELOW SQUARE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15219,40.4405328,-79.99402279,POOLS (INDOOR),2023-12-26T11:00:00,2024-01-02T11:30:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,3.2,,0,,,,7.3,,,95,t,t,t,t,t,t,1/3/2024
128563,210575,9757,ETAGE EXECUTIVE LIVING SPA,424 STANWIX STREET,,,Pittsburgh,Allegheny County,PA,15222,40.4408757,-80.00399704,SPA/HOT TUB (INDOOR),2023-12-26T14:15:00,2024-01-03T14:30:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,,,,,,,,,,,t,t,t,t,t,t,1/4/2024
128564,210576,1409,WYNDHAM GRAND PITTSBURGH - POOL,600 COMMONWEALTH PLACE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15222,40.44174089,-80.00640882,POOLS (INDOOR),2023-12-26T15:00:00,2024-01-03T15:30:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,,,,,4,,7.6,,,60,t,t,t,t,t,t,1/4/2024
128565,210729,2509,IMPERIAL HOUSE CONDO SPA,5600 MUNHALL ROAD,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15217,40.43356647,-79.92644132,SPA/HOT TUB (INDOOR),2024-01-10T11:30:00,2024-01-11T12:00:00,FOLLOW UP INSPECTION,t,3,LAURIA D. ANTHONY,,,,,5,5,7.4,7.4,0,40,t,t,f,t,f,t,1/11/2024
128566,210917,3906,SAMPSON FAMILY YMCA MAIN POOL,2200 GOLDEN MILE HIGHWAY,,Plum,PITTSBURGH,Allegheny County,PA,15239,40.45807353,-79.7076382,POOLS (INDOOR),2024-01-22T14:15:00,2024-01-23T14:45:00,INITIAL INSPECTION,f,1,NABLO MARIAH,4.8,,0.2,,,,7.4,,,100,t,t,t,t,t,t,1/23/2024
128567,207590,11782,CHARTIERS COUNTRY CLUB SPRAY PAD ,601 BALDWIN ROAD,,Robinson Township,Pittsburgh,Allegheny County,PA,15205,40.43475636,-80.09294628,WADING POOL SYSTEM,2023-08-08T14:40:00,2023-08-11T15:05:00,INITIAL INSPECTION,t,1,MANOWN MARYANN,1.5,,0.2,,,,7.2,,<30,,t,t,f,t,t,t,
128569,207648,2007,MAGEE POOL/CITY OF PITTSBURGH,745 GREENFIELD AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15217,,,POOLS (OUTDOOR),2023-08-08T12:30:00,2023-08-15T13:40:00,INITIAL INSPECTION,t,1,LINDGREN ERIC,3.8,1.8,0,0.2,,,7.4,7.4,30,1500,t,t,t,t,t,t,8/15/2023
128573,207718,10577,THE DISTRICT - POOL,1759 Waterfront PLACE,,Pittsburgh,Pittsburgh,Allegheny County,PA,15222,40.45159947,-79.98735184,POOLS (OUTDOOR),2023-08-16T14:30:00,2023-08-16T14:45:00,FOLLOW UP INSPECTION,t,2,NABLO MARIAH,1,,0,,,,7.8,,>30,80,t,t,f,t,t,t,8/17/2023
128581,210070,1097,MCKNIGHT HOTEL - POOL,4575 MCKNIGHT ROAD,,Ross Township,PITTSBURGH,Allegheny County,PA,15237,40.50452415,-80.01036738,POOLS (INDOOR),2023-12-08T14:00:00,2023-12-11T14:30:00,FOLLOW UP INSPECTION,t,5,NOBBS SCOTT,,,0.2,,,,,,,,t,t,t,t,t,t,
128582,210083,2042,PGH PERRY HIGH SCHOOL  POOL,3875 PERRYSVILLE AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15214,40.48916814,-80.01903641,POOLS (INDOOR),2023-12-08T13:00:00,2023-12-11T13:50:00,INITIAL INSPECTION,f,1,NOBBS SCOTT,1.4,1.2,0,0,,,7.8,7.8,,2400,t,t,t,t,t,t,12/29/2023
128583,210090,5683,DRURY PLAZA HOTEL POOL-PITTSBURGH,745 GRANT STREET,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15219,40.4429879,-79.99487458,POOLS (INDOOR),2023-12-11T13:15:00,2023-12-11T13:30:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,,,,,6,,7.6,,,55,t,t,t,t,t,t,1/9/2024
128584,210122,463,PGH  WESTINGHOUSE HIGH SCHOOL  POOL,1101 N MURTLAND AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15208,40.46100758,-79.90117323,POOLS (INDOOR),2023-12-12T09:00:00,2023-12-12T09:45:00,INITIAL INSPECTION,t,1,NABLO MARIAH,2.2,,0,,,,7.6,,,575,t,t,f,t,t,t,1/9/2024
